measured_on,poa_irradiance_o_149574
2024-01-01 08:35:00,277.8
2024-01-01 08:40:00,300.1
2024-01-01 08:45:00,321.9
2024-01-01 08:50:00,343.3
2024-01-01 08:55:00,364.0
2024-01-01 09:00:00,385.0
2024-01-01 09:05:00,406.0
2024-01-01 09:10:00,424.7
2024-01-01 09:15:00,443.8
2024-01-01 09:20:00,462.9
2024-01-01 09:25:00,481.1
2024-01-01 09:30:00,499.8
2024-01-01 09:35:00,516.6
2024-01-01 09:40:00,533.8
2024-01-01 09:45:00,550.7
2024-01-01 09:50:00,567.6
2024-01-01 09:55:00,583.0
2024-01-01 10:00:00,597.8
2024-01-01 10:05:00,613.4
2024-01-01 10:10:00,627.6
2024-01-01 10:15:00,641.8
2024-01-01 10:20:00,654.9
2024-01-01 10:25:00,667.9
2024-01-01 10:30:00,679.2
2024-01-01 10:35:00,691.9
2024-01-01 10:40:00,704.3
2024-01-01 10:45:00,714.1
2024-01-01 10:50:00,724.7
2024-01-01 10:55:00,735.5
2024-01-01 11:00:00,744.2
2024-01-01 11:05:00,753.9
2024-01-01 11:10:00,760.5
2024-01-01 11:15:00,768.9
2024-01-01 11:20:00,775.0
2024-01-01 11:25:00,781.7999999999998
2024-01-01 11:30:00,788.5
2024-01-01 11:35:00,794.5
2024-01-01 11:40:00,798.5
2024-01-01 11:45:00,803.2999999999998
2024-01-01 11:50:00,806.6
2024-01-01 11:55:00,810.0
2024-01-01 12:00:00,812.4
2024-01-01 12:05:00,814.2999999999998
2024-01-01 12:10:00,818.7
2024-01-01 12:15:00,816.2
2024-01-01 12:20:00,805.0
2024-01-01 12:25:00,807.2999999999998
2024-01-01 12:30:00,809.2
2024-01-01 12:35:00,803.7
2024-01-01 12:40:00,815.2
2024-01-01 12:45:00,811.9
2024-01-01 12:50:00,809.0
2024-01-01 12:55:00,805.1
2024-01-01 13:00:00,802.4
2024-01-01 13:05:00,797.5
2024-01-01 13:10:00,792.1
2024-01-01 13:15:00,786.2
2024-01-01 13:20:00,780.6
2024-01-01 13:25:00,774.0
2024-01-01 13:30:00,766.0
2024-01-01 13:35:00,757.9
2024-01-01 13:40:00,749.2999999999998
2024-01-01 13:45:00,739.5
2024-01-01 13:50:00,730.2
2024-01-01 13:55:00,720.0
2024-01-01 14:00:00,709.4
2024-01-01 14:05:00,697.3
2024-01-01 14:10:00,686.2
2024-01-01 14:15:00,674.0
2024-01-01 14:20:00,660.8
2024-01-01 14:25:00,647.3
2024-01-01 14:30:00,632.6
2024-01-01 14:35:00,617.0
2024-01-01 14:40:00,602.1
2024-01-01 14:45:00,585.5
2024-01-01 14:50:00,570.3
2024-01-01 14:55:00,553.1
2024-01-01 15:00:00,536.1
2024-01-01 15:05:00,518.6
2024-01-01 15:10:00,500.0
2024-01-01 15:15:00,482.7
2024-01-01 15:20:00,463.0
2024-01-01 15:25:00,443.2
2024-01-01 15:30:00,422.5
2024-01-01 15:35:00,402.5
2024-01-01 15:40:00,381.6
2024-01-01 15:45:00,359.8
2024-01-01 15:50:00,335.2
2024-01-01 15:55:00,313.8
2024-01-01 16:00:00,280.4
2024-01-01 16:05:00,266.0
2024-01-01 16:10:00,229.7
2024-01-01 16:15:00,216.9
2024-01-01 16:20:00,140.5
2024-01-01 16:25:00,159.0
2024-01-01 16:30:00,139.1
2024-01-01 16:35:00,112.0
2024-01-01 16:40:00,24.2
2024-01-01 16:45:00,9.7
2024-01-01 16:50:00,5.5
2024-01-01 16:55:00,3.3
2024-01-01 17:00:00,1.6
2024-01-01 17:05:00,0.0
2024-01-01 17:10:00,0.0
2024-01-01 17:15:00,0.0
2024-01-01 17:20:00,0.0
2024-01-01 17:25:00,0.0
2024-01-01 17:30:00,0.0
2024-01-01 17:35:00,0.0
2024-01-01 17:40:00,0.0
2024-01-01 17:50:00,0.0
2024-01-01 17:55:00,0.0
2024-01-01 18:05:00,0.0
2024-01-01 18:15:00,0.0
2024-01-01 18:20:00,0.0
2024-01-01 18:40:00,0.0
2024-01-01 18:45:00,0.0
2024-01-01 18:50:00,0.0
2024-01-01 18:55:00,0.0
2024-01-01 19:05:00,0.0
2024-01-01 19:10:00,0.0
2024-01-01 19:15:00,0.0
2024-01-01 19:20:00,0.0
2024-01-01 19:25:00,0.0
2024-01-01 19:30:00,0.0
2024-01-01 19:35:00,0.0
2024-01-01 19:40:00,0.0
2024-01-01 19:45:00,0.0
2024-01-01 19:50:00,0.0
2024-01-01 19:55:00,0.0
2024-01-01 20:05:00,0.0
2024-01-01 20:10:00,0.0
2024-01-01 20:15:00,0.0
2024-01-01 20:25:00,0.0
2024-01-01 20:30:00,0.0
2024-01-01 20:35:00,0.0
2024-01-01 20:40:00,0.0
2024-01-01 20:50:00,0.0
2024-01-01 20:55:00,0.0
2024-01-01 21:00:00,0.0
2024-01-01 21:10:00,0.0
2024-01-01 21:25:00,0.0
2024-01-01 21:30:00,0.0
2024-01-01 21:50:00,0.0
2024-01-01 21:55:00,0.0
2024-01-01 22:00:00,0.0
2024-01-01 22:05:00,0.0
2024-01-01 22:10:00,0.0
2024-01-01 22:15:00,0.0
2024-01-01 22:20:00,0.0
2024-01-01 22:30:00,0.0
2024-01-01 22:35:00,0.0
2024-01-01 22:40:00,0.0
2024-01-01 23:00:00,0.0
2024-01-01 23:15:00,0.0
2024-01-01 23:20:00,0.0
2024-01-01 23:25:00,0.0
2024-01-01 23:30:00,0.0
2024-01-01 23:35:00,0.0
2024-01-01 23:40:00,0.0
2024-01-01 23:45:00,0.0
2024-01-01 23:50:00,0.0
2024-01-01 23:55:00,0.0
2024-01-02 00:10:00,0.0
2024-01-02 00:15:00,0.0
2024-01-02 00:30:00,0.0
2024-01-02 00:35:00,0.0
2024-01-02 00:40:00,0.0
2024-01-02 00:45:00,0.0
2024-01-02 00:55:00,0.0
2024-01-02 01:00:00,0.0
2024-01-02 01:05:00,0.0
2024-01-02 01:10:00,0.0
2024-01-02 01:20:00,0.0
2024-01-02 01:25:00,0.0
2024-01-02 01:30:00,0.0
2024-01-02 01:45:00,0.0
2024-01-02 01:50:00,0.0
2024-01-02 01:55:00,0.0
2024-01-02 02:00:00,0.0
2024-01-02 02:05:00,0.0
2024-01-02 02:10:00,0.0
2024-01-02 02:20:00,0.0
2024-01-02 02:25:00,0.0
2024-01-02 02:30:00,0.0
2024-01-02 02:35:00,0.0
2024-01-02 02:50:00,0.0
2024-01-02 02:55:00,0.0
2024-01-02 03:00:00,0.0
2024-01-02 03:05:00,0.0
2024-01-02 03:25:00,0.0
2024-01-02 03:30:00,0.0
2024-01-02 03:45:00,0.0
2024-01-02 03:50:00,0.0
2024-01-02 03:55:00,0.0
2024-01-02 04:00:00,0.0
2024-01-02 04:05:00,0.0
2024-01-02 04:10:00,0.0
2024-01-02 04:20:00,0.0
2024-01-02 04:25:00,0.0
2024-01-02 04:30:00,0.0
2024-01-02 04:45:00,0.0
2024-01-02 05:00:00,0.0
2024-01-02 05:05:00,0.0
2024-01-02 05:10:00,0.0
2024-01-02 05:15:00,0.0
2024-01-02 05:20:00,0.0
2024-01-02 05:35:00,0.0
2024-01-02 05:40:00,0.0
2024-01-02 05:45:00,0.0
2024-01-02 05:50:00,0.0
2024-01-02 05:55:00,0.0
2024-01-02 06:00:00,0.0
2024-01-02 06:05:00,0.0
2024-01-02 06:20:00,0.0
2024-01-02 06:25:00,0.0
2024-01-02 06:30:00,0.0
2024-01-02 06:40:00,0.0
2024-01-02 06:45:00,0.0
2024-01-02 07:00:00,0.0
2024-01-02 07:05:00,0.0
2024-01-02 07:20:00,0.0
2024-01-02 07:25:00,0.0
2024-01-02 07:30:00,0.0
2024-01-02 07:35:00,0.0
2024-01-02 07:40:00,1.6
2024-01-02 07:45:00,3.3
2024-01-02 07:50:00,3.8
2024-01-02 07:55:00,4.9
2024-01-02 08:00:00,6.2
2024-01-02 08:05:00,8.3
2024-01-02 08:10:00,13.8
2024-01-02 08:15:00,16.5
2024-01-02 08:20:00,20.1
2024-01-02 08:25:00,24.4
2024-01-02 08:30:00,25.0
2024-01-02 08:35:00,24.0
2024-01-02 08:40:00,25.9
2024-01-02 08:45:00,25.9
2024-01-02 08:50:00,29.3
2024-01-02 08:55:00,31.7
2024-01-02 09:00:00,30.5
2024-01-02 09:05:00,32.6
2024-01-02 09:10:00,29.5
2024-01-02 09:15:00,32.5
2024-01-02 09:20:00,35.8
2024-01-02 09:25:00,37.5
2024-01-02 09:30:00,34.8
2024-01-02 09:35:00,36.7
2024-01-02 09:40:00,47.0
2024-01-02 09:45:00,43.8
2024-01-02 09:50:00,47.3
2024-01-02 09:55:00,68.0
2024-01-02 10:00:00,80.29999999999998
2024-01-02 10:05:00,65.2
2024-01-02 10:10:00,73.7
2024-01-02 10:15:00,92.1
2024-01-02 10:20:00,79.79999999999998
2024-01-02 10:25:00,64.0
2024-01-02 10:30:00,59.7
2024-01-02 10:35:00,102.7
2024-01-02 10:40:00,85.0
2024-01-02 10:45:00,120.8
2024-01-02 10:50:00,80.5
2024-01-02 10:55:00,89.09999999999998
2024-01-02 11:00:00,78.79999999999998
2024-01-02 11:05:00,76.2
2024-01-02 11:10:00,91.4
2024-01-02 11:15:00,101.7
2024-01-02 11:20:00,135.0
2024-01-02 11:25:00,113.1
2024-01-02 11:30:00,124.7
2024-01-02 11:35:00,112.1
2024-01-02 11:40:00,134.1
2024-01-02 11:45:00,129.8
2024-01-02 11:50:00,129.2
2024-01-02 11:55:00,233.7
2024-01-02 12:00:00,180.1
2024-01-02 12:05:00,189.6
2024-01-02 12:10:00,168.8
2024-01-02 12:15:00,166.8
2024-01-02 12:20:00,239.9
2024-01-02 12:25:00,194.7
2024-01-02 12:30:00,136.6
2024-01-02 12:35:00,103.2
2024-01-02 12:40:00,100.5
2024-01-02 12:45:00,94.9
2024-01-02 12:50:00,63.1
2024-01-02 12:55:00,63.6
2024-01-02 13:00:00,44.5
2024-01-02 13:05:00,43.7
2024-01-02 13:10:00,37.1
2024-01-02 13:15:00,51.5
2024-01-02 13:20:00,74.7
2024-01-02 13:25:00,65.2
2024-01-02 13:30:00,61.0
2024-01-02 13:35:00,51.3
2024-01-02 13:40:00,46.3
2024-01-02 13:45:00,31.5
2024-01-02 13:50:00,20.7
2024-01-02 13:55:00,24.0
2024-01-02 14:00:00,25.9
2024-01-02 14:05:00,12.4
2024-01-02 14:10:00,7.1
2024-01-02 14:15:00,8.199999999999998
2024-01-02 14:20:00,10.1
2024-01-02 14:25:00,9.7
2024-01-02 14:30:00,8.699999999999998
2024-01-02 14:35:00,10.7
2024-01-02 14:40:00,12.5
2024-01-02 14:45:00,10.7
2024-01-02 14:50:00,10.4
2024-01-02 14:55:00,13.4
2024-01-02 15:00:00,23.0
2024-01-02 15:05:00,71.5
2024-01-02 15:10:00,172.4
2024-01-02 15:15:00,120.1
2024-01-02 15:20:00,55.3
2024-01-02 15:25:00,31.0
2024-01-02 15:30:00,10.7
2024-01-02 15:35:00,14.1
2024-01-02 15:40:00,19.4
2024-01-02 15:45:00,23.5
2024-01-02 15:50:00,19.4
2024-01-02 15:55:00,12.4
2024-01-02 16:00:00,11.1
2024-01-02 16:05:00,3.3
2024-01-02 16:10:00,1.6
2024-01-02 16:15:00,1.6
2024-01-02 16:20:00,0.0
2024-01-02 16:25:00,0.0
2024-01-02 16:30:00,0.0
2024-01-02 16:35:00,0.0
2024-01-02 16:40:00,0.0
2024-01-02 16:45:00,0.0
2024-01-02 16:50:00,0.0
2024-01-02 16:55:00,0.0
2024-01-02 17:00:00,0.0
2024-01-02 17:05:00,0.0
2024-01-02 17:10:00,0.0
2024-01-02 17:15:00,0.0
2024-01-02 17:20:00,0.0
2024-01-02 17:25:00,0.0
2024-01-02 17:30:00,0.0
2024-01-02 17:40:00,0.0
2024-01-02 17:45:00,0.0
2024-01-02 17:50:00,0.0
2024-01-02 17:55:00,0.0
2024-01-02 18:00:00,0.0
2024-01-02 18:05:00,0.0
2024-01-02 18:10:00,0.0
2024-01-02 18:20:00,0.0
2024-01-02 18:25:00,0.0
2024-01-02 18:30:00,0.0
2024-01-02 18:50:00,0.0
2024-01-02 18:55:00,0.0
2024-01-02 19:00:00,0.0
2024-01-02 19:05:00,0.0
2024-01-02 19:10:00,0.0
2024-01-02 19:25:00,0.0
2024-01-02 19:30:00,0.0
2024-01-02 19:45:00,0.0
2024-01-02 19:50:00,0.0
2024-01-02 19:55:00,0.0
2024-01-02 20:00:00,0.0
2024-01-02 20:05:00,0.0
2024-01-02 20:10:00,0.0
2024-01-02 20:15:00,0.0
2024-01-02 20:25:00,0.0
2024-01-02 20:30:00,0.0
2024-01-02 20:35:00,0.0
2024-01-02 20:40:00,0.0
2024-01-02 20:45:00,0.0
2024-01-02 20:50:00,0.0
2024-01-02 21:05:00,0.0
2024-01-02 21:10:00,0.0
2024-01-02 21:15:00,0.0
2024-01-02 21:30:00,0.0
2024-01-02 21:40:00,0.0
2024-01-02 21:45:00,0.0
2024-01-02 21:50:00,0.0
2024-01-02 22:05:00,0.0
2024-01-02 22:20:00,0.0
2024-01-02 22:25:00,0.0
2024-01-02 22:35:00,0.0
2024-01-02 22:50:00,0.0
2024-01-02 23:00:00,0.0
2024-01-02 23:05:00,0.0
2024-01-02 23:10:00,0.0
2024-01-02 23:15:00,0.0
2024-01-02 23:20:00,0.0
2024-01-02 23:30:00,0.0
2024-01-02 23:50:00,0.0
2024-01-03 00:10:00,0.0
2024-01-03 00:15:00,0.0
2024-01-03 00:20:00,0.0
2024-01-03 00:35:00,0.0
2024-01-03 00:40:00,0.0
2024-01-03 00:45:00,0.0
2024-01-03 00:50:00,0.0
2024-01-03 01:10:00,0.0
2024-01-03 01:15:00,0.0
2024-01-03 01:20:00,0.0
2024-01-03 01:25:00,0.0
2024-01-03 01:30:00,0.0
2024-01-03 01:50:00,0.0
2024-01-03 01:55:00,0.0
2024-01-03 02:00:00,0.0
2024-01-03 02:05:00,0.0
2024-01-03 02:20:00,0.0
2024-01-03 02:25:00,0.0
2024-01-03 02:45:00,0.0
2024-01-03 02:50:00,0.0
2024-01-03 02:55:00,0.0
2024-01-03 03:05:00,0.0
2024-01-03 03:10:00,0.0
2024-01-03 03:30:00,0.0
2024-01-03 03:35:00,0.0
2024-01-03 03:55:00,0.0
2024-01-03 04:10:00,0.0
2024-01-03 04:15:00,0.0
2024-01-03 04:25:00,0.0
2024-01-03 04:30:00,0.0
2024-01-03 04:35:00,0.0
2024-01-03 04:45:00,0.0
2024-01-03 04:50:00,0.0
2024-01-03 04:55:00,0.0
2024-01-03 05:00:00,0.0
2024-01-03 05:20:00,0.0
2024-01-03 05:25:00,0.0
2024-01-03 05:40:00,0.0
2024-01-03 05:45:00,0.0
2024-01-03 05:50:00,0.0
2024-01-03 06:00:00,0.0
2024-01-03 06:05:00,0.0
2024-01-03 06:15:00,0.0
2024-01-03 06:30:00,0.0
2024-01-03 06:35:00,0.0
2024-01-03 06:40:00,0.0
2024-01-03 06:45:00,0.0
2024-01-03 06:50:00,0.0
2024-01-03 07:05:00,0.0
2024-01-03 07:10:00,0.0
2024-01-03 07:15:00,0.0
2024-01-03 07:20:00,0.0
2024-01-03 07:25:00,0.0
2024-01-03 07:30:00,0.0
2024-01-03 07:35:00,1.6
2024-01-03 07:40:00,2.6
2024-01-03 07:45:00,4.9
2024-01-03 07:50:00,7.599999999999999
2024-01-03 07:55:00,13.7
2024-01-03 08:00:00,24.4
2024-01-03 08:05:00,21.3
2024-01-03 08:10:00,31.4
2024-01-03 08:15:00,35.0
2024-01-03 08:20:00,46.1
2024-01-03 08:25:00,101.3
2024-01-03 08:30:00,83.2
2024-01-03 08:35:00,94.3
2024-01-03 08:40:00,153.6
2024-01-03 08:45:00,98.8
2024-01-03 08:50:00,101.6
2024-01-03 08:55:00,102.8
2024-01-03 09:00:00,103.1
2024-01-03 09:05:00,81.7
2024-01-03 09:10:00,204.0
2024-01-03 09:15:00,274.4
2024-01-03 09:20:00,431.2
2024-01-03 09:25:00,493.5
2024-01-03 09:30:00,494.3
2024-01-03 09:35:00,531.8
2024-01-03 09:40:00,549.3
2024-01-03 09:45:00,538.6
2024-01-03 09:50:00,586.8
2024-01-03 09:55:00,427.8
2024-01-03 10:00:00,627.5
2024-01-03 10:05:00,625.0
2024-01-03 10:10:00,639.1
2024-01-03 10:15:00,661.2
2024-01-03 10:20:00,671.9
2024-01-03 10:25:00,691.5
2024-01-03 10:30:00,615.6
2024-01-03 10:35:00,844.2999999999998
2024-01-03 10:40:00,288.9
2024-01-03 10:45:00,258.2
2024-01-03 10:50:00,713.3
2024-01-03 10:55:00,513.4
2024-01-03 11:00:00,839.4
2024-01-03 11:05:00,209.4
2024-01-03 11:10:00,306.5
2024-01-03 11:15:00,200.9
2024-01-03 11:20:00,209.5
2024-01-03 11:25:00,422.4
2024-01-03 11:30:00,820.1
2024-01-03 11:35:00,829.0
2024-01-03 11:40:00,999.4
2024-01-03 11:45:00,132.3
2024-01-03 11:50:00,848.7
2024-01-03 11:55:00,939.2
2024-01-03 12:00:00,156.5
2024-01-03 12:05:00,917.9
2024-01-03 12:10:00,907.0
2024-01-03 12:15:00,366.4
2024-01-03 12:20:00,382.2
2024-01-03 12:25:00,612.5
2024-01-03 12:30:00,968.2
2024-01-03 12:35:00,859.2999999999998
2024-01-03 12:40:00,914.3
2024-01-03 12:45:00,1008.9
2024-01-03 12:50:00,251.8
2024-01-03 12:55:00,451.3
2024-01-03 13:00:00,898.2
2024-01-03 13:05:00,898.5
2024-01-03 13:10:00,901.5
2024-01-03 13:15:00,727.0
2024-01-03 13:20:00,654.7
2024-01-03 13:25:00,870.1
2024-01-03 13:30:00,454.9
2024-01-03 13:35:00,172.6
2024-01-03 13:40:00,781.5
2024-01-03 13:45:00,769.9
2024-01-03 13:50:00,763.7999999999998
2024-01-03 13:55:00,845.4
2024-01-03 14:00:00,238.0
2024-01-03 14:05:00,331.2
2024-01-03 14:10:00,450.3
2024-01-03 14:15:00,808.9
2024-01-03 14:20:00,791.7
2024-01-03 14:25:00,247.3
2024-01-03 14:30:00,198.4
2024-01-03 14:35:00,387.6
2024-01-03 14:40:00,409.2
2024-01-03 14:45:00,482.2
2024-01-03 14:50:00,277.6
2024-01-03 14:55:00,263.2
2024-01-03 15:00:00,215.5
2024-01-03 15:05:00,322.0
2024-01-03 15:10:00,571.1
2024-01-03 15:15:00,500.3
2024-01-03 15:20:00,474.6
2024-01-03 15:25:00,450.2
2024-01-03 15:30:00,427.7
2024-01-03 15:35:00,404.0
2024-01-03 15:40:00,274.4
2024-01-03 15:45:00,358.9
2024-01-03 15:50:00,331.8
2024-01-03 15:55:00,310.5
2024-01-03 16:00:00,166.7
2024-01-03 16:05:00,238.4
2024-01-03 16:10:00,226.3
2024-01-03 16:15:00,170.7
2024-01-03 16:20:00,35.5
2024-01-03 16:25:00,20.9
2024-01-03 16:30:00,62.9
2024-01-03 16:35:00,92.6
2024-01-03 16:40:00,14.0
2024-01-03 16:45:00,10.1
2024-01-03 16:50:00,7.0
2024-01-03 16:55:00,4.9
2024-01-03 17:00:00,2.1
2024-01-03 17:05:00,0.5
2024-01-03 17:10:00,0.0
2024-01-03 17:15:00,0.0
2024-01-03 17:20:00,0.0
2024-01-03 17:25:00,0.0
2024-01-03 17:30:00,0.0
2024-01-03 17:35:00,0.0
2024-01-03 17:40:00,0.0
2024-01-03 17:50:00,0.0
2024-01-03 17:55:00,0.0
2024-01-03 18:00:00,0.0
2024-01-03 18:20:00,0.0
2024-01-03 18:25:00,0.0
2024-01-03 18:40:00,0.0
2024-01-03 18:45:00,0.0
2024-01-03 18:50:00,0.0
2024-01-03 19:00:00,0.0
2024-01-03 19:20:00,0.0
2024-01-03 19:25:00,0.0
2024-01-03 19:30:00,0.0
2024-01-03 19:35:00,0.0
2024-01-03 19:40:00,0.0
2024-01-03 19:45:00,0.0
2024-01-03 19:50:00,0.0
2024-01-03 19:55:00,0.0
2024-01-03 20:00:00,0.0
2024-01-03 20:10:00,0.0
2024-01-03 20:15:00,0.0
2024-01-03 20:20:00,0.0
2024-01-03 20:35:00,0.0
2024-01-03 20:40:00,0.0
2024-01-03 20:45:00,0.0
2024-01-03 20:50:00,0.0
2024-01-03 21:05:00,0.0
2024-01-03 21:10:00,0.0
2024-01-03 21:15:00,0.0
2024-01-03 21:30:00,0.0
2024-01-03 21:35:00,0.0
2024-01-03 21:40:00,0.0
2024-01-03 21:45:00,0.0
2024-01-03 21:50:00,0.0
2024-01-03 21:55:00,0.0
2024-01-03 22:05:00,0.0
2024-01-03 22:25:00,0.0
2024-01-03 22:30:00,0.0
2024-01-03 22:35:00,0.0
2024-01-03 22:40:00,0.0
2024-01-03 22:45:00,0.0
2024-01-03 22:50:00,0.0
2024-01-03 22:55:00,0.0
2024-01-03 23:00:00,0.0
2024-01-03 23:10:00,0.0
2024-01-03 23:15:00,0.0
2024-01-03 23:25:00,0.0
2024-01-03 23:35:00,0.0
2024-01-03 23:40:00,0.0
2024-01-03 23:50:00,0.0
2024-01-03 23:55:00,0.0
2024-01-04 00:00:00,0.0
2024-01-04 00:05:00,0.0
2024-01-04 00:10:00,0.0
2024-01-04 00:15:00,0.0
2024-01-04 00:20:00,0.0
2024-01-04 00:25:00,0.0
2024-01-04 00:30:00,0.0
2024-01-04 00:35:00,0.0
2024-01-04 00:55:00,0.0
2024-01-04 01:00:00,0.0
2024-01-04 01:20:00,0.0
2024-01-04 01:25:00,0.0
2024-01-04 01:40:00,0.0
2024-01-04 01:45:00,0.0
2024-01-04 01:50:00,0.0
2024-01-04 02:05:00,0.0
2024-01-04 02:10:00,0.0
2024-01-04 02:20:00,0.0
2024-01-04 02:25:00,0.0
2024-01-04 02:30:00,0.0
2024-01-04 02:35:00,0.0
2024-01-04 02:40:00,0.0
2024-01-04 02:45:00,0.0
2024-01-04 02:50:00,0.0
2024-01-04 02:55:00,0.0
2024-01-04 03:15:00,0.0
2024-01-04 03:20:00,0.0
2024-01-04 03:25:00,0.0
2024-01-04 03:30:00,0.0
2024-01-04 03:40:00,0.0
2024-01-04 03:45:00,0.0
2024-01-04 03:50:00,0.0
2024-01-04 03:55:00,0.0
2024-01-04 04:00:00,0.0
2024-01-04 04:05:00,0.0
2024-01-04 04:25:00,0.0
2024-01-04 04:30:00,0.0
2024-01-04 04:35:00,0.0
2024-01-04 04:50:00,0.0
2024-01-04 05:10:00,0.0
2024-01-04 05:20:00,0.0
2024-01-04 05:30:00,0.0
2024-01-04 05:35:00,0.0
2024-01-04 05:45:00,0.0
2024-01-04 05:50:00,0.0
2024-01-04 06:00:00,0.0
2024-01-04 06:10:00,0.0
2024-01-04 06:15:00,0.0
2024-01-04 06:20:00,0.0
2024-01-04 06:25:00,0.0
2024-01-04 06:35:00,0.0
2024-01-04 06:55:00,0.0
2024-01-04 07:05:00,0.0
2024-01-04 07:15:00,0.0
2024-01-04 07:20:00,0.0
2024-01-04 07:25:00,1.6
2024-01-04 07:30:00,1.8
2024-01-04 07:35:00,4.1
2024-01-04 07:40:00,7.5
2024-01-04 07:45:00,13.5
2024-01-04 07:50:00,20.3
2024-01-04 07:55:00,26.1
2024-01-04 08:00:00,104.0
2024-01-04 08:05:00,57.5
2024-01-04 08:10:00,36.9
2024-01-04 08:15:00,201.8
2024-01-04 08:20:00,34.7
2024-01-04 08:25:00,33.2
2024-01-04 08:30:00,36.6
2024-01-04 08:35:00,49.6
2024-01-04 08:40:00,96.9
2024-01-04 08:45:00,179.4
2024-01-04 08:50:00,360.2
2024-01-04 08:55:00,367.4
2024-01-04 09:00:00,384.7
2024-01-04 09:05:00,404.8
2024-01-04 09:10:00,423.3
2024-01-04 09:15:00,443.0
2024-01-04 09:20:00,463.3
2024-01-04 09:25:00,481.1
2024-01-04 09:30:00,499.6
2024-01-04 09:35:00,517.8
2024-01-04 09:40:00,535.9
2024-01-04 09:45:00,552.3
2024-01-04 09:50:00,569.2
2024-01-04 09:55:00,584.1
2024-01-04 10:00:00,600.2
2024-01-04 10:05:00,615.4
2024-01-04 10:10:00,630.2
2024-01-04 10:15:00,644.7
2024-01-04 10:20:00,659.3
2024-01-04 10:25:00,663.6
2024-01-04 10:30:00,687.3
2024-01-04 10:35:00,687.9
2024-01-04 10:40:00,663.8
2024-01-04 10:45:00,725.9
2024-01-04 10:50:00,735.9
2024-01-04 10:55:00,727.6
2024-01-04 11:00:00,743.5
2024-01-04 11:05:00,761.2
2024-01-04 11:10:00,783.0
2024-01-04 11:15:00,740.9
2024-01-04 11:20:00,647.1
2024-01-04 11:25:00,717.8
2024-01-04 11:30:00,797.1
2024-01-04 11:35:00,801.0
2024-01-04 11:40:00,805.0
2024-01-04 11:45:00,809.9
2024-01-04 11:50:00,813.2999999999998
2024-01-04 11:55:00,817.2
2024-01-04 12:00:00,819.2999999999998
2024-01-04 12:05:00,821.0
2024-01-04 12:10:00,821.2
2024-01-04 12:15:00,822.9
2024-01-04 12:20:00,823.2999999999998
2024-01-04 12:25:00,821.7999999999998
2024-01-04 12:30:00,820.6
2024-01-04 12:35:00,820.0
2024-01-04 12:40:00,818.0
2024-01-04 12:45:00,815.5
2024-01-04 12:50:00,812.4
2024-01-04 12:55:00,800.2
2024-01-04 13:00:00,804.9
2024-01-04 13:05:00,801.1
2024-01-04 13:10:00,795.7
2024-01-04 13:15:00,790.1
2024-01-04 13:20:00,783.2999999999998
2024-01-04 13:25:00,774.1
2024-01-04 13:30:00,779.2999999999998
2024-01-04 13:35:00,778.0
2024-01-04 13:40:00,755.7
2024-01-04 13:45:00,734.0
2024-01-04 13:50:00,634.8
2024-01-04 13:55:00,715.3
2024-01-04 14:00:00,691.5
2024-01-04 14:05:00,700.9
2024-01-04 14:10:00,673.4
2024-01-04 14:15:00,591.7
2024-01-04 14:20:00,658.1
2024-01-04 14:25:00,573.9
2024-01-04 14:30:00,574.6
2024-01-04 14:35:00,588.4
2024-01-04 14:40:00,595.9
2024-01-04 14:45:00,539.5
2024-01-04 14:50:00,561.9
2024-01-04 14:55:00,576.1
2024-01-04 15:00:00,559.5
2024-01-04 15:05:00,526.6
2024-01-04 15:10:00,330.8
2024-01-04 15:15:00,494.3
2024-01-04 15:20:00,407.6
2024-01-04 15:25:00,434.1
2024-01-04 15:30:00,401.9
2024-01-04 15:35:00,396.7
2024-01-04 15:40:00,365.3
2024-01-04 15:45:00,283.1
2024-01-04 15:50:00,324.0
2024-01-04 15:55:00,253.9
2024-01-04 16:00:00,290.8
2024-01-04 16:05:00,284.7
2024-01-04 16:10:00,258.2
2024-01-04 16:15:00,232.5
2024-01-04 16:20:00,136.3
2024-01-04 16:25:00,169.4
2024-01-04 16:30:00,100.6
2024-01-04 16:35:00,82.59999999999998
2024-01-04 16:40:00,22.8
2024-01-04 16:45:00,12.8
2024-01-04 16:50:00,8.3
2024-01-04 16:55:00,4.9
2024-01-04 17:00:00,1.6
2024-01-04 17:05:00,0.0
2024-01-04 17:10:00,0.0
2024-01-04 17:15:00,0.0
2024-01-04 17:20:00,0.0
2024-01-04 17:25:00,0.0
2024-01-04 17:30:00,0.0
2024-01-04 17:35:00,0.0
2024-01-04 17:40:00,0.0
2024-01-04 17:45:00,0.0
2024-01-04 17:50:00,0.0
2024-01-04 18:00:00,0.0
2024-01-04 18:05:00,0.0
2024-01-04 18:10:00,0.0
2024-01-04 18:30:00,0.0
2024-01-04 18:45:00,0.0
2024-01-04 18:55:00,0.0
2024-01-04 19:00:00,0.0
2024-01-04 19:05:00,0.0
2024-01-04 19:10:00,0.0
2024-01-04 19:20:00,0.0
2024-01-04 19:25:00,0.0
2024-01-04 19:30:00,0.0
2024-01-04 19:35:00,0.0
2024-01-04 19:40:00,0.0
2024-01-04 19:45:00,0.0
2024-01-04 20:00:00,0.0
2024-01-04 20:05:00,0.0
