event_id,inv_id,timestamp_debut,timestamp_fin,duree_minutes,peak_error,dtw_distance,mean_error,gradient_montee,gradient_descente
11025,19,2022-06-22 18:25,2022-06-22 19:00,40,0.1494,0.0,0.1046,0.05,-0.03
11026,19,2022-06-26 05:45,2022-06-26 05:55,15,0.0532,0.0,0.0372,0.05,-0.03
11027,19,2022-06-26 06:45,2022-06-26 06:55,15,0.0511,0.0,0.0358,0.05,-0.03
11028,19,2022-06-26 13:50,2022-06-26 14:10,25,0.8317,0.0,0.5822,0.05,-0.03
11029,19,2022-06-26 18:25,2022-06-26 19:10,50,0.1777,0.0,0.1244,0.05,-0.03
11030,19,2022-06-27 05:50,2022-06-27 06:00,15,0.0537,0.0,0.0376,0.05,-0.03
11031,19,2022-06-27 11:00,2022-06-27 11:10,15,0.0618,0.0,0.0433,0.05,-0.03
11032,19,2022-06-27 12:10,2022-06-27 12:20,15,0.8201,0.0,0.5741,0.05,-0.03
11033,19,2022-06-27 19:20,2022-06-27 19:30,15,0.0549,0.0,0.0384,0.05,-0.03
11034,19,2022-07-01 05:55,2022-07-01 06:05,15,0.0598,0.0,0.0419,0.05,-0.03
11035,19,2022-07-01 10:50,2022-07-01 11:15,30,0.1926,0.0,0.1348,0.05,-0.03
11036,19,2022-07-02 05:50,2022-07-02 06:05,20,0.0713,0.0,0.0499,0.05,-0.03
11037,19,2022-07-02 17:05,2022-07-02 19:15,135,0.1732,0.0,0.1212,0.05,-0.03
11038,19,2022-07-07 13:15,2022-07-07 13:35,25,0.8645,0.0,0.6052,0.05,-0.03
11039,19,2022-07-10 12:40,2022-07-10 12:55,20,0.8325,0.0,0.5828,0.05,-0.03
11040,19,2022-07-10 14:25,2022-07-10 14:35,15,0.7966,0.0,0.5576,0.05,-0.03
11041,19,2022-07-19 12:10,2022-07-19 12:20,15,0.8036,0.0,0.5625,0.05,-0.03
11042,19,2022-07-29 06:15,2022-07-29 06:25,15,0.0543,0.0,0.038,0.05,-0.03
11043,19,2022-07-29 09:40,2022-07-29 10:45,70,0.4267,0.0,0.2987,0.05,-0.03
11044,19,2022-07-29 20:05,2022-07-29 20:15,15,0.0533,0.0,0.0373,0.05,-0.03
11045,19,2022-08-10 17:40,2022-08-10 17:50,15,0.521,0.0,0.3647,0.05,-0.03
11046,19,2022-08-23 10:35,2022-08-23 10:45,15,0.688,0.0,0.4816,0.05,-0.03
11047,19,2022-08-23 13:05,2022-08-23 13:15,15,0.8276,0.0,0.5793,0.05,-0.03
11048,19,2022-09-22 14:10,2022-09-22 14:35,30,0.807,0.0,0.5649,0.05,-0.03
11049,19,2022-12-12 07:15,2022-12-12 07:40,30,0.0759,0.0,0.0531,0.05,-0.03
11050,19,2022-12-12 11:35,2022-12-12 11:50,20,0.7639,0.0,0.5347,0.05,-0.03
11051,19,2022-12-12 12:40,2022-12-12 12:50,15,0.1029,0.0,0.072,0.05,-0.03
11052,19,2022-12-12 14:20,2022-12-12 14:30,15,0.0587,0.0,0.0411,0.05,-0.03
11053,19,2022-12-13 07:20,2022-12-13 07:40,25,0.0566,0.0,0.0396,0.05,-0.03
11054,19,2022-12-13 11:25,2022-12-13 11:35,15,0.8045,0.0,0.5631,0.05,-0.03
11055,19,2023-01-10 09:50,2023-01-10 15:15,330,0.508,0.0,0.3556,0.05,-0.03
11056,19,2023-04-02 13:20,2023-04-02 13:30,15,0.66,0.0,0.462,0.05,-0.03
11057,19,2023-04-02 15:35,2023-04-02 17:55,145,0.2318,0.0,0.1623,0.05,-0.03
11058,19,2023-04-03 15:25,2023-04-03 16:50,90,0.4807,0.0,0.3365,0.05,-0.03
11059,19,2023-04-03 17:55,2023-04-03 18:15,25,0.251,0.0,0.1757,0.05,-0.03
11060,19,2023-04-11 06:35,2023-04-11 06:50,20,0.0653,0.0,0.0457,0.05,-0.03
11061,19,2023-04-11 11:40,2023-04-11 11:50,15,0.5599,0.0,0.3919,0.05,-0.03
11062,19,2023-04-11 12:45,2023-04-11 13:55,75,0.6827,0.0,0.4779,0.05,-0.03
11063,19,2023-04-18 08:20,2023-04-18 08:30,15,0.1833,0.0,0.1283,0.05,-0.03
11064,19,2023-04-18 12:10,2023-04-18 15:25,200,0.6581,0.0,0.4607,0.05,-0.03
11065,19,2023-04-18 16:00,2023-04-18 17:15,80,0.2896,0.0,0.2027,0.05,-0.03
11066,19,2023-04-18 17:50,2023-04-18 18:10,25,0.0577,0.0,0.0404,0.05,-0.03
11067,19,2023-04-19 08:45,2023-04-19 08:55,15,0.1111,0.0,0.0778,0.05,-0.03
11068,19,2023-04-19 09:30,2023-04-19 09:40,15,0.5843,0.0,0.409,0.05,-0.03
11069,19,2023-04-19 12:15,2023-04-19 13:05,55,0.5869,0.0,0.4108,0.05,-0.03
11070,19,2023-04-30 06:00,2023-04-30 06:30,35,0.1127,0.0,0.0789,0.05,-0.03
11071,19,2023-04-30 14:00,2023-04-30 14:45,50,0.8044,0.0,0.5631,0.05,-0.03
11072,19,2023-04-30 17:15,2023-04-30 18:25,75,0.199,0.0,0.1393,0.05,-0.03
11073,19,2023-05-02 07:40,2023-05-02 11:10,215,0.3707,0.0,0.2595,0.05,-0.03
11074,19,2023-05-02 11:55,2023-05-02 13:45,115,0.415,0.0,0.2905,0.05,-0.03
11075,19,2023-05-02 14:20,2023-05-02 15:55,100,0.3421,0.0,0.2395,0.05,-0.03
11076,19,2023-05-02 16:55,2023-05-02 18:40,110,0.2816,0.0,0.1971,0.05,-0.03
11077,19,2023-05-06 06:45,2023-05-06 08:00,80,0.1282,0.0,0.0897,0.05,-0.03
11078,19,2023-05-06 08:50,2023-05-06 11:45,180,0.6103,0.0,0.4272,0.05,-0.03
11079,19,2023-05-06 12:25,2023-05-06 13:35,75,0.4831,0.0,0.3382,0.05,-0.03
11080,19,2023-05-06 14:15,2023-05-06 15:35,85,0.3391,0.0,0.2374,0.05,-0.03
11081,19,2023-05-06 17:10,2023-05-06 18:15,70,0.1273,0.0,0.0891,0.05,-0.03
11082,19,2023-05-06 19:50,2023-05-06 20:15,30,0.096,0.0,0.0672,0.05,-0.03
11083,19,2023-05-07 05:40,2023-05-07 07:15,100,0.2374,0.0,0.1662,0.05,-0.03
11084,19,2023-05-07 10:15,2023-05-07 14:45,275,0.5677,0.0,0.3974,0.05,-0.03
11085,19,2023-05-07 15:35,2023-05-07 17:40,130,0.1905,0.0,0.1334,0.05,-0.03
11086,19,2023-05-07 19:50,2023-05-07 20:20,35,0.1163,0.0,0.0814,0.05,-0.03
11087,19,2023-05-08 06:00,2023-05-08 06:25,30,0.0953,0.0,0.0667,0.05,-0.03
11088,19,2023-05-08 07:20,2023-05-08 09:15,120,0.2723,0.0,0.1906,0.05,-0.03
11089,19,2023-05-08 10:55,2023-05-08 18:15,445,0.6807,0.0,0.4765,0.05,-0.03
11090,19,2023-05-08 19:50,2023-05-08 20:15,30,0.1033,0.0,0.0723,0.05,-0.03
11091,19,2023-05-09 05:50,2023-05-09 06:20,35,0.1099,0.0,0.0769,0.05,-0.03
11092,19,2023-05-09 11:40,2023-05-09 11:50,15,0.3907,0.0,0.2735,0.05,-0.03
11093,19,2023-05-09 19:55,2023-05-09 20:10,20,0.0697,0.0,0.0488,0.05,-0.03
11094,19,2023-05-10 05:55,2023-05-10 06:15,25,0.0821,0.0,0.0575,0.05,-0.03
11095,19,2023-05-10 15:15,2023-05-10 15:25,15,0.5447,0.0,0.3813,0.05,-0.03
11096,19,2023-05-14 05:45,2023-05-14 06:15,35,0.113,0.0,0.0791,0.05,-0.03
11097,19,2023-05-14 13:25,2023-05-14 14:15,55,0.8041,0.0,0.5629,0.05,-0.03
11098,19,2023-05-30 05:50,2023-05-30 06:05,20,0.0689,0.0,0.0482,0.05,-0.03
11099,19,2023-05-30 16:55,2023-05-30 17:25,35,0.4022,0.0,0.2815,0.05,-0.03
11100,19,2023-05-30 18:35,2023-05-30 18:50,20,0.2391,0.0,0.1674,0.05,-0.03
11101,19,2023-06-04 05:45,2023-06-04 06:00,20,0.0903,0.0,0.0632,0.05,-0.03
11102,19,2023-06-04 12:30,2023-06-04 13:15,50,0.8343,0.0,0.584,0.05,-0.03
11103,19,2023-06-20 09:45,2023-06-20 09:55,15,0.1673,0.0,0.1171,0.05,-0.03
11104,19,2023-06-21 07:00,2023-06-21 07:10,15,0.1139,0.0,0.0797,0.05,-0.03
11105,19,2023-06-23 05:45,2023-06-23 06:00,20,0.0914,0.0,0.064,0.05,-0.03
11106,19,2023-06-24 05:45,2023-06-24 06:00,20,0.075,0.0,0.0525,0.05,-0.03
11107,19,2023-06-24 07:15,2023-06-24 07:40,30,0.1626,0.0,0.1138,0.05,-0.03
11108,19,2023-06-24 11:25,2023-06-24 12:10,50,0.3436,0.0,0.2405,0.05,-0.03
11109,19,2023-06-29 05:50,2023-06-29 06:05,20,0.0848,0.0,0.0594,0.05,-0.03
11110,19,2023-06-29 13:05,2023-06-29 13:30,30,0.7222,0.0,0.5055,0.05,-0.03
11111,19,2023-06-29 14:15,2023-06-29 15:00,50,0.476,0.0,0.3332,0.05,-0.03
11112,19,2023-06-29 18:20,2023-06-29 18:30,15,0.1543,0.0,0.108,0.05,-0.03
11113,19,2023-06-29 19:20,2023-06-29 19:35,20,0.0888,0.0,0.0622,0.05,-0.03
11114,19,2023-07-04 09:15,2023-07-04 09:25,15,0.5289,0.0,0.3702,0.05,-0.03
11115,19,2023-07-04 10:05,2023-07-04 10:15,15,0.638,0.0,0.4466,0.05,-0.03
11116,19,2023-07-04 12:35,2023-07-04 12:45,15,0.8062,0.0,0.5643,0.05,-0.03
11117,19,2023-07-04 15:05,2023-07-04 15:40,40,0.6862,0.0,0.4803,0.05,-0.03
11118,19,2023-07-04 17:15,2023-07-04 17:25,15,0.5208,0.0,0.3646,0.05,-0.03
11119,19,2023-07-04 18:10,2023-07-04 18:40,35,0.48,0.0,0.336,0.05,-0.03
11120,19,2023-07-04 19:30,2023-07-04 20:10,45,0.1809,0.0,0.1266,0.05,-0.03
11121,19,2023-07-07 05:55,2023-07-07 06:05,15,0.0557,0.0,0.039,0.05,-0.03
11122,19,2023-07-07 10:10,2023-07-07 10:35,30,0.2809,0.0,0.1966,0.05,-0.03
11123,19,2023-07-08 08:45,2023-07-08 09:20,40,0.4647,0.0,0.3253,0.05,-0.03
11124,19,2023-07-08 09:55,2023-07-08 12:30,160,0.6666,0.0,0.4666,0.05,-0.03
11125,19,2023-07-10 07:05,2023-07-10 09:00,120,0.3936,0.0,0.2755,0.05,-0.03
11126,19,2023-07-10 09:40,2023-07-10 10:55,80,0.6131,0.0,0.4292,0.05,-0.03
11127,19,2023-07-10 11:35,2023-07-10 12:10,40,0.7344,0.0,0.5141,0.05,-0.03
11128,19,2023-07-10 12:50,2023-07-10 13:00,15,0.7756,0.0,0.5429,0.05,-0.03
11129,19,2023-07-10 13:35,2023-07-10 14:20,50,0.7741,0.0,0.5419,0.05,-0.03
11130,19,2023-07-10 15:00,2023-07-10 15:10,15,0.6397,0.0,0.4478,0.05,-0.03
11131,19,2023-07-10 16:25,2023-07-10 16:50,30,0.4877,0.0,0.3414,0.05,-0.03
11132,19,2023-07-10 19:00,2023-07-10 19:45,50,0.3653,0.0,0.2557,0.05,-0.03
11133,19,2023-07-11 06:35,2023-07-11 06:45,15,0.1845,0.0,0.1291,0.05,-0.03
11134,19,2023-07-11 07:40,2023-07-11 07:50,15,0.3728,0.0,0.261,0.05,-0.03
11135,19,2023-07-11 10:40,2023-07-11 10:50,15,0.6424,0.0,0.4497,0.05,-0.03
11136,19,2023-07-11 12:10,2023-07-11 13:25,80,0.8035,0.0,0.5624,0.05,-0.03
11137,19,2023-07-13 10:10,2023-07-13 10:35,30,0.3849,0.0,0.2694,0.05,-0.03
11138,19,2023-07-19 05:55,2023-07-19 06:05,15,0.0572,0.0,0.04,0.05,-0.03
11139,19,2023-07-19 07:30,2023-07-19 07:55,30,0.1784,0.0,0.1249,0.05,-0.03
11140,19,2023-07-31 14:45,2023-07-31 15:55,75,0.436,0.0,0.3052,0.05,-0.03
11141,19,2023-08-29 11:55,2023-08-29 13:00,70,0.4999,0.0,0.3499,0.05,-0.03
11142,19,2024-03-03 06:35,2024-03-03 07:20,50,0.1582,0.0,0.1107,0.05,-0.03
11143,19,2024-03-03 08:25,2024-03-03 10:10,110,0.4624,0.0,0.3237,0.05,-0.03
11144,19,2024-03-03 10:45,2024-03-03 14:05,205,0.5173,0.0,0.3621,0.05,-0.03
11145,19,2024-03-03 14:40,2024-03-03 15:30,55,0.2141,0.0,0.1499,0.05,-0.03
11146,19,2024-03-24 08:15,2024-03-24 08:40,30,0.137,0.0,0.0959,0.05,-0.03
11147,19,2024-03-24 10:05,2024-03-24 10:25,25,0.2401,0.0,0.1681,0.05,-0.03
11148,19,2024-03-24 11:05,2024-03-24 11:40,40,0.5308,0.0,0.3716,0.05,-0.03
11149,19,2024-03-24 13:05,2024-03-24 18:10,310,0.6217,0.0,0.4352,0.05,-0.03
11150,19,2024-03-25 07:05,2024-03-25 07:30,30,0.0704,0.0,0.0493,0.05,-0.03
11151,19,2024-03-25 08:45,2024-03-25 09:00,20,0.2031,0.0,0.1422,0.05,-0.03
11152,19,2024-03-25 13:20,2024-03-25 13:30,15,0.1225,0.0,0.0857,0.05,-0.03
11153,19,2024-03-25 14:25,2024-03-25 14:35,15,0.5503,0.0,0.3852,0.05,-0.03
11154,19,2024-03-25 15:20,2024-03-25 16:10,55,0.1125,0.0,0.0788,0.05,-0.03
11155,19,2024-04-07 08:45,2024-04-07 09:15,35,0.0818,0.0,0.0573,0.05,-0.03
11156,19,2024-04-07 12:30,2024-04-07 12:55,30,0.6359,0.0,0.4451,0.05,-0.03
11157,19,2024-04-21 11:10,2024-04-21 11:50,45,0.4958,0.0,0.3471,0.05,-0.03
11158,19,2024-04-26 06:00,2024-04-26 07:05,70,0.1272,0.0,0.089,0.05,-0.03
11159,19,2024-04-26 11:40,2024-04-26 11:55,20,0.5462,0.0,0.3823,0.05,-0.03
11160,19,2024-04-26 12:40,2024-04-26 14:20,105,0.5698,0.0,0.3989,0.05,-0.03
11161,19,2024-04-26 16:10,2024-04-26 18:05,120,0.2633,0.0,0.1843,0.05,-0.03
11162,19,2024-04-26 19:45,2024-04-26 20:00,20,0.0657,0.0,0.046,0.05,-0.03
11163,19,2024-04-28 06:20,2024-04-28 06:30,15,0.0607,0.0,0.0425,0.05,-0.03
11164,19,2024-04-28 15:55,2024-04-28 16:20,30,0.4784,0.0,0.3349,0.05,-0.03
11165,19,2024-05-02 06:05,2024-05-02 06:25,25,0.0854,0.0,0.0598,0.05,-0.03
11166,19,2024-05-02 14:20,2024-05-02 14:50,35,0.5921,0.0,0.4145,0.05,-0.03
11167,19,2024-05-02 18:00,2024-05-02 18:25,30,0.2333,0.0,0.1633,0.05,-0.03
11168,19,2024-05-06 05:55,2024-05-06 06:20,30,0.1018,0.0,0.0713,0.05,-0.03
11169,19,2024-05-06 08:05,2024-05-06 08:15,15,0.0644,0.0,0.0451,0.05,-0.03
11170,19,2024-05-06 14:05,2024-05-06 15:00,60,0.6307,0.0,0.4415,0.05,-0.03
11171,19,2024-05-06 19:55,2024-05-06 20:05,15,0.0568,0.0,0.0398,0.05,-0.03
11172,19,2024-06-08 05:35,2024-06-08 05:45,15,0.0855,0.0,0.0598,0.05,-0.03
11173,19,2024-06-08 07:20,2024-06-08 07:30,15,0.1615,0.0,0.113,0.05,-0.03
11174,19,2024-06-08 08:20,2024-06-08 08:30,15,0.0717,0.0,0.0502,0.05,-0.03
11175,19,2024-06-08 09:10,2024-06-08 10:45,100,0.1826,0.0,0.1278,0.05,-0.03
11176,19,2024-06-08 11:45,2024-06-08 12:45,65,0.1256,0.0,0.0879,0.05,-0.03
11177,19,2024-06-08 14:50,2024-06-08 15:00,15,0.1139,0.0,0.0797,0.05,-0.03
11178,19,2024-06-08 17:35,2024-06-08 19:05,95,0.3369,0.0,0.2358,0.05,-0.03
11179,19,2024-06-08 20:10,2024-06-08 20:30,25,0.1259,0.0,0.0881,0.05,-0.03
11180,19,2024-06-16 05:50,2024-06-16 06:00,15,0.0519,0.0,0.0363,0.05,-0.03
11181,19,2024-06-16 12:35,2024-06-16 13:20,50,0.8632,0.0,0.6042,0.05,-0.03
11182,19,2024-06-16 16:55,2024-06-16 17:05,15,0.1743,0.0,0.122,0.05,-0.03
11183,19,2024-07-09 19:25,2024-07-09 19:35,15,0.1434,0.0,0.1004,0.05,-0.03
11184,19,2024-08-05 06:10,2024-08-05 07:00,55,0.0927,0.0,0.0649,0.05,-0.03
11185,19,2024-08-05 10:30,2024-08-05 11:50,85,0.5304,0.0,0.3713,0.05,-0.03
11186,19,2024-08-05 16:15,2024-08-05 16:35,25,0.1617,0.0,0.1132,0.05,-0.03
11187,19,2024-08-25 12:40,2024-08-25 13:00,25,0.8537,0.0,0.5976,0.05,-0.03
11188,19,2024-09-02 11:25,2024-09-02 11:50,30,0.3213,0.0,0.2249,0.05,-0.03
11189,19,2024-09-02 14:50,2024-09-02 15:15,30,0.7346,0.0,0.5142,0.05,-0.03
11190,19,2024-09-10 06:45,2024-09-10 07:10,30,0.0859,0.0,0.0601,0.05,-0.03
11191,19,2024-09-10 12:50,2024-09-10 13:40,55,0.7189,0.0,0.5032,0.05,-0.03
11192,19,2024-09-12 11:00,2024-09-12 12:05,70,0.5203,0.0,0.3642,0.05,-0.03
11193,19,2024-09-15 09:35,2024-09-15 12:30,180,0.7161,0.0,0.5013,0.05,-0.03
11194,19,2024-09-15 14:15,2024-09-15 15:55,105,0.2416,0.0,0.1691,0.05,-0.03
11195,19,2024-09-19 06:30,2024-09-19 07:45,80,0.2227,0.0,0.1559,0.05,-0.03
11196,19,2024-09-19 12:05,2024-09-19 15:20,200,0.5396,0.0,0.3777,0.05,-0.03
11197,19,2024-09-19 18:05,2024-09-19 19:40,100,0.2086,0.0,0.146,0.05,-0.03
11198,19,2024-10-06 08:05,2024-10-06 08:20,20,0.1544,0.0,0.1081,0.05,-0.03
11199,19,2024-10-06 12:50,2024-10-06 13:00,15,0.7897,0.0,0.5528,0.05,-0.03
11200,19,2024-10-06 14:00,2024-10-06 14:10,15,0.1593,0.0,0.1115,0.05,-0.03
11201,19,2024-10-06 16:15,2024-10-06 17:25,75,0.2145,0.0,0.1501,0.05,-0.03
11202,19,2024-10-13 10:45,2024-10-13 10:55,15,0.7226,0.0,0.5058,0.05,-0.03
11203,19,2024-10-29 14:45,2024-10-29 14:55,15,0.6936,0.0,0.4855,0.05,-0.03
11204,19,2024-10-29 16:15,2024-10-29 16:25,15,0.1144,0.0,0.0801,0.05,-0.03
11205,20,2017-11-10 09:25,2017-11-10 10:45,85,0.2904,0.0,0.2033,0.05,-0.03
11206,20,2017-11-10 12:20,2017-11-10 13:20,65,0.7051,0.0,0.4936,0.05,-0.03
11207,20,2017-11-10 14:50,2017-11-10 15:15,30,0.2165,0.0,0.1516,0.05,-0.03
11208,20,2017-11-10 15:50,2017-11-10 16:00,15,0.0628,0.0,0.044,0.05,-0.03
11209,20,2017-12-12 06:55,2017-12-12 07:45,55,0.1059,0.0,0.0741,0.05,-0.03
11210,20,2017-12-12 08:45,2017-12-12 09:20,40,0.0964,0.0,0.0675,0.05,-0.03
11211,20,2017-12-12 12:40,2017-12-12 14:20,105,0.4757,0.0,0.333,0.05,-0.03
11212,20,2017-12-12 15:50,2017-12-12 18:05,140,0.0727,0.0,0.0509,0.05,-0.03
11213,20,2017-12-29 09:00,2017-12-29 09:30,35,0.1794,0.0,0.1256,0.05,-0.03
11214,20,2017-12-29 10:20,2017-12-29 10:55,40,0.7423,0.0,0.5196,0.05,-0.03
11215,20,2017-12-29 12:05,2017-12-29 12:15,15,0.6738,0.0,0.4717,0.05,-0.03
11216,20,2017-12-29 13:10,2017-12-29 15:05,120,0.3636,0.0,0.2545,0.05,-0.03
11217,20,2018-01-26 08:10,2018-01-26 10:10,125,0.178,0.0,0.1246,0.05,-0.03
11218,20,2018-01-26 11:45,2018-01-26 13:55,135,0.6996,0.0,0.4897,0.05,-0.03
11219,20,2018-01-31 07:05,2018-01-31 08:15,75,0.0993,0.0,0.0695,0.05,-0.03
11220,20,2018-01-31 11:10,2018-01-31 14:10,185,0.732,0.0,0.5124,0.05,-0.03
11221,20,2018-01-31 15:05,2018-01-31 15:15,15,0.1176,0.0,0.0823,0.05,-0.03
11222,20,2018-02-02 08:45,2018-02-02 08:55,15,0.1341,0.0,0.0939,0.05,-0.03
11223,20,2018-02-02 09:35,2018-02-02 09:45,15,0.056,0.0,0.0392,0.05,-0.03
11224,20,2018-02-02 11:55,2018-02-02 13:20,90,0.7869,0.0,0.5508,0.05,-0.03
11225,20,2018-02-04 08:25,2018-02-04 09:15,55,0.1059,0.0,0.0741,0.05,-0.03
11226,20,2018-02-04 10:00,2018-02-04 10:20,25,0.2839,0.0,0.1987,0.05,-0.03
11227,20,2018-02-04 12:05,2018-02-04 12:15,15,0.8462,0.0,0.5923,0.05,-0.03
11228,20,2018-02-07 06:55,2018-02-07 07:30,40,0.1042,0.0,0.0729,0.05,-0.03
11229,20,2018-02-07 10:55,2018-02-07 13:50,180,0.5631,0.0,0.3942,0.05,-0.03
11230,20,2018-02-09 06:35,2018-02-09 08:00,90,0.2107,0.0,0.1475,0.05,-0.03
11231,20,2018-02-09 11:15,2018-02-09 15:25,255,0.445,0.0,0.3115,0.05,-0.03
11232,20,2018-02-18 06:50,2018-02-18 07:05,20,0.0593,0.0,0.0415,0.05,-0.03
11233,20,2018-02-18 12:10,2018-02-18 12:20,15,0.8441,0.0,0.5909,0.05,-0.03
11234,20,2018-02-18 15:25,2018-02-18 15:35,15,0.3101,0.0,0.2171,0.05,-0.03
11235,20,2018-02-19 06:15,2018-02-19 07:05,55,0.0848,0.0,0.0594,0.05,-0.03
11236,20,2018-02-19 07:40,2018-02-19 09:00,85,0.3971,0.0,0.278,0.05,-0.03
11237,20,2018-02-19 09:55,2018-02-19 11:30,100,0.3333,0.0,0.2333,0.05,-0.03
11238,20,2018-02-27 07:05,2018-02-27 09:00,120,0.5069,0.0,0.3548,0.05,-0.03
11239,20,2018-02-27 10:40,2018-02-27 14:40,245,0.3694,0.0,0.2586,0.05,-0.03
11240,20,2018-03-02 06:35,2018-03-02 06:50,20,0.0767,0.0,0.0537,0.05,-0.03
11241,20,2018-03-02 08:35,2018-03-02 11:00,150,0.6377,0.0,0.4464,0.05,-0.03
11242,20,2018-03-02 12:05,2018-03-02 15:15,195,0.3399,0.0,0.2379,0.05,-0.03
11243,20,2018-03-06 07:30,2018-03-06 08:20,55,0.1962,0.0,0.1373,0.05,-0.03
11244,20,2018-03-06 09:05,2018-03-06 09:15,15,0.0513,0.0,0.0359,0.05,-0.03
11245,20,2018-03-06 09:50,2018-03-06 10:15,30,0.5041,0.0,0.3529,0.05,-0.03
11246,20,2018-03-06 11:40,2018-03-06 11:50,15,0.6129,0.0,0.429,0.05,-0.03
11247,20,2018-03-06 13:20,2018-03-06 13:35,20,0.4365,0.0,0.3056,0.05,-0.03
11248,20,2018-03-23 06:40,2018-03-23 07:50,75,0.1198,0.0,0.0839,0.05,-0.03
11249,20,2018-03-23 10:55,2018-03-23 16:20,330,0.5537,0.0,0.3876,0.05,-0.03
11250,20,2018-03-23 16:55,2018-03-23 18:15,85,0.2444,0.0,0.1711,0.05,-0.03
11251,20,2018-04-07 07:50,2018-04-07 10:20,155,0.2726,0.0,0.1908,0.05,-0.03
11252,20,2018-04-07 11:20,2018-04-07 15:05,230,0.5815,0.0,0.407,0.05,-0.03
11253,20,2018-04-17 09:35,2018-04-17 12:25,175,0.5317,0.0,0.3722,0.05,-0.03
11254,20,2018-04-17 15:45,2018-04-17 15:55,15,0.0814,0.0,0.057,0.05,-0.03
11255,20,2018-04-17 17:20,2018-04-17 18:00,45,0.3008,0.0,0.2106,0.05,-0.03
11256,20,2018-04-21 05:45,2018-04-21 07:30,110,0.2385,0.0,0.1669,0.05,-0.03
11257,20,2018-04-21 10:55,2018-04-21 16:45,355,0.4138,0.0,0.2897,0.05,-0.03
11258,20,2018-04-21 18:40,2018-04-21 20:10,95,0.1379,0.0,0.0965,0.05,-0.03
11259,20,2018-04-22 07:00,2018-04-22 08:00,65,0.0631,0.0,0.0442,0.05,-0.03
11260,20,2018-04-22 12:40,2018-04-22 16:20,225,0.3961,0.0,0.2773,0.05,-0.03
11261,20,2018-04-22 17:35,2018-04-22 18:25,55,0.3979,0.0,0.2785,0.05,-0.03
11262,20,2018-04-22 19:20,2018-04-22 19:30,15,0.0649,0.0,0.0454,0.05,-0.03
11263,20,2018-04-23 07:10,2018-04-23 07:25,20,0.1988,0.0,0.1392,0.05,-0.03
11264,20,2018-04-23 09:35,2018-04-23 09:50,20,0.6124,0.0,0.4287,0.05,-0.03
11265,20,2018-04-26 07:45,2018-04-26 08:25,45,0.2584,0.0,0.1809,0.05,-0.03
11266,20,2018-04-26 11:10,2018-04-26 12:20,75,0.3351,0.0,0.2346,0.05,-0.03
11267,20,2018-04-26 14:50,2018-04-26 15:05,20,0.7566,0.0,0.5296,0.05,-0.03
11268,20,2018-04-26 18:55,2018-04-26 19:05,15,0.0897,0.0,0.0628,0.05,-0.03
11269,20,2018-05-19 05:50,2018-05-19 06:00,15,0.0613,0.0,0.0429,0.05,-0.03
11270,20,2018-05-19 16:25,2018-05-19 17:40,80,0.4217,0.0,0.2952,0.05,-0.03
11271,20,2018-05-19 20:05,2018-05-19 20:20,20,0.0523,0.0,0.0366,0.05,-0.03
11272,20,2018-05-20 08:20,2018-05-20 10:05,110,0.1756,0.0,0.1229,0.05,-0.03
11273,20,2018-05-20 11:30,2018-05-20 11:40,15,0.0936,0.0,0.0655,0.05,-0.03
11274,20,2018-05-20 18:30,2018-05-20 18:50,25,0.2063,0.0,0.1444,0.05,-0.03
11275,20,2018-05-30 08:40,2018-05-30 10:20,105,0.3102,0.0,0.2171,0.05,-0.03
11276,20,2018-05-30 10:55,2018-05-30 12:25,95,0.4381,0.0,0.3067,0.05,-0.03
11277,20,2018-05-30 14:10,2018-05-30 14:25,20,0.3941,0.0,0.2759,0.05,-0.03
11278,20,2018-05-30 17:45,2018-05-30 17:55,15,0.0925,0.0,0.0648,0.05,-0.03
11279,20,2018-05-30 20:15,2018-05-30 20:25,15,0.0598,0.0,0.0419,0.05,-0.03
11280,20,2018-05-31 08:25,2018-05-31 09:55,95,0.2827,0.0,0.1979,0.05,-0.03
11281,20,2018-05-31 11:15,2018-05-31 11:25,15,0.496,0.0,0.3472,0.05,-0.03
11282,20,2018-05-31 15:10,2018-05-31 15:55,50,0.3585,0.0,0.2509,0.05,-0.03
11283,20,2018-06-04 16:35,2018-06-04 18:00,90,0.2932,0.0,0.2052,0.05,-0.03
11284,20,2018-06-06 09:40,2018-06-06 10:00,25,0.3919,0.0,0.2743,0.05,-0.03
11285,20,2018-06-06 11:30,2018-06-06 11:40,15,0.0738,0.0,0.0517,0.05,-0.03
11286,20,2018-06-06 20:10,2018-06-06 20:25,20,0.0554,0.0,0.0388,0.05,-0.03
11287,20,2018-06-10 05:45,2018-06-10 05:55,15,0.0586,0.0,0.041,0.05,-0.03
11288,20,2018-06-10 17:25,2018-06-10 17:35,15,0.1564,0.0,0.1095,0.05,-0.03
11289,20,2018-06-15 17:15,2018-06-15 17:25,15,0.25,0.0,0.175,0.05,-0.03
11290,20,2018-06-17 07:55,2018-06-17 08:40,50,0.3376,0.0,0.2363,0.05,-0.03
11291,20,2018-06-17 16:10,2018-06-17 16:25,20,0.3462,0.0,0.2423,0.05,-0.03
11292,20,2018-06-18 10:00,2018-06-18 10:40,45,0.4109,0.0,0.2876,0.05,-0.03
